db_image,db_pose_x,db_pose_y,q_image,q_pose_x,q_pose_y,dbNum,qNum,thres,sqthres
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107301456769790.png,988109.3256625042,1818992.6619410722,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107301656653827.png,988110.1412113179,1818991.779102582,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107301856936391.png,988110.9359402047,1818990.8476965905,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107302057078773.png,988111.7062807095,1818989.8501456785,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107302256913014.png,988112.4797149589,1818988.8282807777,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107302456596089.png,988113.2569473913,1818987.7569126189,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107302557148373.png,988113.8475673101,1818986.9375716886,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107302756964005.png,988114.4385731317,1818986.0961544537,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107302856824990.png,988115.0355176751,1818985.2398965065,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107303056596332.png,988115.6471723132,1818984.3753512634,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107303159533335.png,988116.2515223777,1818983.4847360165,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107303356818325.png,988116.8675973136,1818982.576166252,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107303456722034.png,988117.4854286241,1818981.649254174,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107303656676103.png,988118.0995330163,1818980.708146969,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107303756752058.png,988118.7374155136,1818979.773544816,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107303956513639.png,988119.3653017697,1818978.8118192782,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107304056669349.png,988120.0084496744,1818977.8527504264,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107304256783022.png,988120.6628140492,1818976.8732641777,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107304356861424.png,988121.325093494,1818975.8620898041,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107304556417560.png,988121.9763766978,1818974.8727524339,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107304656356764.png,988122.6567339981,1818973.8585272913,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107304856377559.png,988123.3235176214,1818972.8223526888,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107304959649423.png,988123.9938242881,1818971.7804530084,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107305156361366.png,988124.6889556801,1818970.7761119525,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107305256406147.png,988125.3953324934,1818969.7169852275,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107305456566014.png,988126.0761430897,1818968.674380197,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107305555949656.png,988126.7633650221,1818967.6337141937,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107305756669691.png,988127.4520378865,1818966.5736836046,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107305856122954.png,988128.1460348357,1818965.5227325154,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107306056022055.png,988128.8428450614,1818964.468503178,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107306155861912.png,988129.518361494,1818963.4156720042,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107306356068098.png,988130.2083835158,1818962.3544994988,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107306455928710.png,988130.894457774,1818961.3017770243,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107306656138205.png,988131.577922548,1818960.2430883474,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107306761728297.png,988132.2662268267,1818959.1920478279,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107306956020617.png,988132.9500327369,1818958.124831065,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107307056306631.png,988133.6330205669,1818957.0620734622,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107307255896052.png,988134.3026730702,1818956.0091043322,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107307355858119.png,988134.9825909553,1818954.938753979,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107307556341251.png,988135.6506514282,1818953.8798461368,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107307655559636.png,988136.3325676763,1818952.8247083935,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107307855660770.png,988137.0070669687,1818951.7608579618,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107307955387487.png,988137.6987303676,1818950.709265315,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107308155845923.png,988138.380194519,1818949.6492122721,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107308255881918.png,988139.0710402393,1818948.593774069,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107308456228390.png,988139.7675041144,1818947.536867343,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107308555861782.png,988140.4615091681,1818946.479174291,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107308755749492.png,988141.1415842925,1818945.412476906,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107308855554334.png,988141.836662474,1818944.347552557,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107309055787800.png,988142.5223963772,1818943.2840132331,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107309155780958.png,988143.2200199951,1818942.227036429,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107309355495841.png,988143.9107140427,1818941.1635114704,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107309455786537.png,988144.6091363713,1818940.10849036,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107309655333034.png,988145.2984317647,1818939.04004026,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107309755313554.png,988145.9939130867,1818937.9596320237,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107309955508553.png,988146.6840053092,1818936.891113282,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107310055382238.png,988147.3744529778,1818935.8265418443,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107310259671209.png,988148.0715098787,1818934.7590685124,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107310354943472.png,988148.7531086634,1818933.6756991053,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107310554564690.png,988149.4453666051,1818932.601639251,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107310654822233.png,988150.150075235,1818931.5487208196,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107310854303505.png,988150.8652352287,1818930.473367304,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107310954101788.png,988151.5307730907,1818929.4057146315,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107311153680116.png,988152.2717930672,1818928.3130007028,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107311253390222.png,988152.9682799203,1818927.245647252,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107311453972295.png,988153.6733376854,1818926.1765661123,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107311553303884.png,988154.3783511693,1818925.1123435022,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107311753147830.png,988155.097750912,1818924.0507899448,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107311852963822.png,988155.8093318248,1818922.9863998147,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107312052833288.png,988156.4868369594,1818921.9007006367,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107312152675203.png,988157.2100526574,1818920.8269394294,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107312352900069.png,988157.9247509231,1818919.751136809,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107312452974731.png,988158.6320431674,1818918.696130202,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107312652896701.png,988159.3463789313,1818917.6232698692,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107312752884484.png,988160.0590193584,1818916.5555720425,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107312952816691.png,988160.7638166287,1818915.4928011359,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107313052862487.png,988161.4629579888,1818914.4338238467,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107313252986125.png,988162.1617659839,1818913.3795424215,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107313352770837.png,988162.8599320473,1818912.3299694937,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107313552844588.png,988163.550307787,1818911.2839601696,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107313656358278.png,988164.2398606848,1818910.2441836616,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107313853532601.png,988164.9284370771,1818909.2084860634,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107313952817456.png,988165.6119809475,1818908.1798146167,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107314153300859.png,988166.2921851156,1818907.147123534,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107314252725131.png,988166.9684511707,1818906.1286515337,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107314452662589.png,988167.6388455954,1818905.1156417083,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107314552404235.png,988168.2984068358,1818904.1094352645,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107314752463645.png,988168.9648591329,1818903.1063063922,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107314852474747.png,988169.6134334399,1818902.1143853222,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107315052251427.png,988170.2535930742,1818901.1351975556,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107315152229265.png,988170.8875673682,1818900.1825942632,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107315356177901.png,988171.501284562,1818899.2300043963,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107315451711940.png,988172.1086025158,1818898.2958731023,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107315651807880.png,988172.7097402122,1818897.3639288533,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107315751548566.png,988173.3072531773,1818896.4438494598,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107315951924674.png,988173.886596359,1818895.5420196115,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107316051559960.png,988174.477168373,1818894.634511806,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107316251618023.png,988175.0863554301,1818893.6976882927,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107316351674226.png,988175.6719038268,1818892.8101901277,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107316552181366.png,988176.2336128668,1818891.9584706032,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107316651639722.png,988176.812129457,1818891.0722555532,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107316851570495.png,988177.4038204105,1818890.183500098,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107316951169667.png,988177.9764228472,1818889.3096311558,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107317157840940.png,988178.5449871843,1818888.4451584935,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107317251160261.png,988179.1107394138,1818887.57940857,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107317451204140.png,988179.6808074324,1818886.7188528222,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107317551071210.png,988180.234639404,1818885.8619565198,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107317750918283.png,988180.7868344842,1818885.0071145683,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107317850755329.png,988181.3301115452,1818884.148631091,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107318050747037.png,988181.8778984817,1818883.3067066409,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107318150851967.png,988182.4182865403,1818882.4627647046,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107318350708650.png,988183.1271489406,1818881.3342108272,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107318550301883.png,988183.8452008796,1818880.22130335,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107318750849989.png,988184.550642592,1818879.1230838378,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107318950587156.png,988185.2566689316,1818878.0337129838,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107319150571708.png,988185.9589591223,1818876.9540940772,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107319350287958.png,988186.6328005383,1818875.9119927282,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107319550559888.png,988187.321610578,1818874.9007950206,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107319750148031.png,988188.0209290787,1818873.954544768,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107319950327533.png,988188.7316671081,1818873.070387796,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107320150106890.png,988189.4952665623,1818872.2500687093,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107320350309585.png,988190.3008264242,1818871.4837747205,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107320550028474.png,988191.1574296744,1818870.7939829468,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107320749905212.png,988192.0493199925,1818870.1725355533,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107320949821176.png,988192.9883687973,1818869.6389253514,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107321149924742.png,988193.9540001713,1818869.1753830113,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107321350029684.png,988194.9543222041,1818868.8242110664,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107321549857766.png,988195.9613578164,1818868.5601164522,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107321749832521.png,988196.9889383302,1818868.3540074313,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107321950515935.png,988198.0463042432,1818868.2615322988,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107322150408028.png,988199.1095898425,1818868.2168845455,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107322350620479.png,988200.171307834,1818868.2872435735,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107322550813653.png,988201.2253057127,1818868.440165191,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107322750755601.png,988202.2761974877,1818868.6556825684,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107322950629956.png,988203.3243906318,1818868.9385481747,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107323150623553.png,988204.3661024107,1818869.2961069327,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107323350447132.png,988205.398886852,1818869.7004019392,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107323550571227.png,988206.4355389671,1818870.1569063538,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107323750274178.png,988207.4751766853,1818870.6824938105,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107323950326147.png,988208.53216491,1818871.2610331636,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107324151819825.png,988209.6243311156,1818871.8881529788,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107324350398358.png,988210.7575995167,1818872.5580084254,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107324550185301.png,988211.6381800149,1818873.0897593552,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107324650218478.png,988212.5337624195,1818873.6514289686,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107324849816166.png,988213.4473038823,1818874.2387704398,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107324949873394.png,988214.3847272111,1818874.8501484403,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107325149911320.png,988215.3328693279,1818875.481209518,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107325249883879.png,988216.3038122703,1818876.1093566527,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107325449565049.png,988217.2876377245,1818876.7506539074,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107325549379638.png,988218.280151041,1818877.396559322,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107325749297150.png,988219.2771580038,1818878.051982521,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107325849126148.png,988220.2825106235,1818878.7163059502,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107326049326949.png,988221.2886268137,1818879.386779107,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107326149019785.png,988222.2990298434,1818880.0585420993,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107326349049269.png,988223.3107489955,1818880.7384040873,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107326448909601.png,988224.326499407,1818881.41173511,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107326648735219.png,988225.3452805682,1818882.086863498,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107326749175370.png,988226.363707052,1818882.7690793283,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107326948621502.png,988227.3860545731,1818883.4435408756,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107327048469980.png,988228.4090149489,1818884.1182401897,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107327248281202.png,988229.4264865853,1818884.7946187225,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107327348400141.png,988230.4493066523,1818885.4659952305,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107327549962277.png,988231.4666938984,1818886.1504426254,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107327651618551.png,988232.4880388153,1818886.8217681432,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107327848167946.png,988233.5008448181,1818887.4998894609,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107327948133731.png,988234.5170716802,1818888.1751244618,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107328148119226.png,988235.5280917945,1818888.8489845912,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107328247883912.png,988236.5406305424,1818889.5242182072,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107328448026886.png,988237.5555640161,1818890.191376837,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107328548173645.png,988238.5690813344,1818890.8614958255,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107328747646670.png,988239.5770560069,1818891.5299409071,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107328847622710.png,988240.5902089225,1818892.1975127351,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107329047607275.png,988241.602645355,1818892.8561874533,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107329147551529.png,988242.6078351013,1818893.5160790104,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107329347634868.png,988243.6193527195,1818894.1754662301,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107329452556345.png,988244.6310191548,1818894.8342399641,,,,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630107329647384816.png,988245.6394682889,1818895.4927841541,,,,,,,
